transaction_id,user_id,event_time,plan_type,revenue_rub
94947843-7dc3-4792-bfc9-1ebf104f4e0b,c0fcd596-11e7-4499-9898-0f82a664c61d,2026-05-10 06:16:50,annual,1990
b496a430-f067-48e1-b071-00aff6c798f3,65376fd1-bae7-40c4-85a3-afaf5f74e7a4,2026-06-05 06:22:29,annual,1990
07cf530b-c4c4-4b1a-a04b-a1f843640417,918a502d-99f5-43d3-bf6b-9f12d7529a65,2026-03-16 17:27:50,monthly,299
a08b9ab6-8c43-4695-a7e5-a403f7681dc0,42829be3-8c6b-42b4-8bb9-7f9fc4f0bdc6,2026-04-28 11:19:24,quarterly,799
a9ade0e6-1eb5-47aa-982e-d25712d1a7f4,90d83bb9-b285-4b50-9325-aaa13e015ef4,2026-05-04 17:14:44,annual,1990
a7a89c4a-a29c-4d1e-85cf-73547a326a66,b31ee02a-5080-49b9-92af-cf102b1d0048,2026-04-29 14:52:59,monthly,299
329bc4f0-2eed-4102-9172-8947c9f1954d,b33d7048-b4f7-4df7-be26-9738a9bb1edf,2026-04-03 20:06:43,quarterly,799
86861097-4215-4926-a4b8-065ea9beff79,9c28185b-e19e-430b-a825-dda5770dbb62,2026-03-25 10:39:00,quarterly,799
db4b19b5-5d20-4f8d-8b42-7fe2ff1d0246,7d88530f-6ead-4d86-9b21-e78410b0ce0e,2026-04-21 10:05:06,annual,1990
16d38d83-c894-494b-8d42-ecef3146cc26,b5157868-ada1-45b4-948d-808b48ad4e97,2026-04-08 04:54:56,quarterly,799
a3008dcb-4a8a-42a1-975c-7421b7833c32,079da692-36c6-4bc5-a44c-05e60862b6f2,2026-03-21 19:44:05,monthly,299
231e56c1-c757-4afb-9889-5b299b0b5ab8,5adc6223-5f06-4192-848e-f6c71f1472c7,2026-04-09 09:03:42,annual,1990
068fd34b-3199-405a-aad4-f05db39a6eaf,0bbe921a-afd1-4638-b403-ce60af039c03,2026-03-27 12:55:24,monthly,299
1c72d658-4071-4d73-84c0-6ea6b407a074,3277d409-4690-4fed-9f60-1ca811eddceb,2026-04-11 22:35:19,annual,1990
71d77a5b-ea97-4610-8404-0259fdf10b06,ad0b5415-4fad-4a6d-98ba-0ad91fdcd7b7,2026-05-29 06:14:20,annual,1990
c1cd6255-04c7-4f93-8abc-5f9d2c842732,f07450cb-21bd-4d7b-8f9e-098188e1cd17,2026-06-11 20:40:36,quarterly,799
4d4fe5b4-5ed6-4395-b1aa-1cb714a244ea,ab2d4533-bbda-4688-a980-2be6493c3968,2026-05-02 21:16:23,annual,1990
beb118bd-9324-4e83-a6d3-8398fda8eb98,9c183723-5a32-4c4e-bb16-6fd1f5388bf6,2026-05-10 08:44:51,annual,1990
10c7fcd9-ee2b-4b59-a5e4-a4ac4afcfd47,5240e6a0-fd7a-47be-b07c-463ac4d0a246,2026-04-02 10:16:53,monthly,299
33bce082-4e57-4227-9e60-fe39f57728b1,0954574c-1382-457b-8a6f-5cfa0f79caf0,2026-05-08 13:43:00,monthly,299
69375be2-4d4d-4fe7-b9ba-5f2fec08dbba,753ddbe3-2a8d-45c4-a6e7-6928ab2f6624,2026-04-24 20:34:25,quarterly,799
d1022c9d-483d-4790-9b35-17168858e364,b1c8d798-33ef-4ee9-865d-b0f14ce3082b,2026-05-19 13:41:35,monthly,299
f465bcab-1810-4c47-a449-210a73a5ebb1,a098eb67-80aa-47b9-94dd-3263d8f78bb3,2026-04-12 06:51:13,annual,1990
889ed67a-0f06-46bd-92ba-085300c05aa2,f90bb27c-5295-461e-acce-a4a8bd1c33fa,2026-04-22 16:37:46,monthly,299
df121eb2-a864-46b2-9108-15c4e0cf609d,f91b8710-7380-4878-adfc-0b343965b934,2026-03-10 10:28:57,annual,1990
2c3081d8-5301-48c0-9e97-4e7711ad0e3c,4d30006e-69b1-456d-8134-748906bb40e9,2026-03-13 08:57:02,monthly,299
e58ecc9d-9955-41fc-82dd-e2c5cdc9c0b9,0f64ba0e-f932-4d95-ad53-1b2d5614bc9f,2026-05-23 16:28:59,quarterly,799
92f9fc71-8d8b-40d4-ad1e-b68054a774bf,8a832204-1a8e-437c-a45e-6758b6f014ba,2026-05-13 15:03:27,quarterly,799
4907472c-89fa-4914-a2c5-03f7393e5491,4b302fdd-10d2-4b44-8519-12848cb7a578,2026-03-24 14:19:40,monthly,299
698603c3-cd00-47cc-a429-9b06a48499bd,05c70de0-9e33-4c92-ae16-6ba1100109fc,2026-06-03 22:49:21,monthly,299
26a748a3-6331-47f0-bf7c-ec30cb5532e7,7fb3ba98-33c2-4e06-b47d-a78a152bd61f,2026-04-21 14:37:33,annual,1990
ec67c1b9-5193-4e4d-85c2-2803c461fadf,c87f4477-a8dc-4a8b-967b-643dd07ee625,2026-06-04 05:46:10,monthly,299
cee8257a-4835-4c27-a27f-49547833691f,cd58ee70-2b91-4152-bd89-17378dafe6bb,2026-04-19 14:33:46,quarterly,799
0d823e0e-bec0-45cf-8319-7b69a54ff8d1,03803f5d-1bb7-4816-9f9d-e11d32f3426a,2026-04-01 09:17:24,annual,1990
a155a1d6-615a-40c9-9f00-1f51b6fdb92e,c6e6a4b0-708c-4301-9cce-a324bfcd0eaa,2026-05-21 16:45:03,monthly,299
07bcb216-d194-4735-a965-093a578d9302,bb149033-da76-4f8b-b75c-c29591cab06e,2026-05-13 02:08:26,monthly,299
d74fd6c5-db68-4afa-8ff5-afec053aa1bc,5feb3da3-48ee-41e3-bd74-a15fe098f02d,2026-04-27 16:45:28,annual,1990
e0a69fe6-58ac-42d2-a221-916e210496cc,78cbcd2c-2c2a-4305-aaf9-216fe54884e7,2026-03-26 19:57:14,annual,1990
42af7131-d9f2-4fb4-b8a7-5e1f18ea2906,26baef81-7054-4c75-abf4-61ae4b9a6f36,2026-04-06 16:53:23,quarterly,799
af6d9cf8-989a-4697-a3a0-6212a8e44097,01be436a-b823-4993-b5a6-beff5b67cc7c,2026-03-22 22:48:02,monthly,299
417aff46-ae42-46dd-bcc9-f87b5f608ae7,f85dd26f-13cf-4371-b395-b13ade94d4d3,2026-05-06 19:40:54,quarterly,799
503888ba-95c8-4e58-95c6-a57f9f97203a,0d569a27-8cc5-42fa-8d7f-86306f425aa1,2026-05-03 18:25:52,quarterly,799
0a3ecc51-e4fd-43c1-8f0c-5b5ec897e357,62958991-1b26-4265-94d7-268c6e61650c,2026-05-10 05:37:54,quarterly,799
bdda2c02-5c5e-4b62-926e-909a02564cd4,74f554f8-6d67-4551-aa86-446610286cc8,2026-04-18 00:11:16,quarterly,799
dbfc6c37-d622-4a6c-a347-945b19b177f3,47878895-974c-456d-8396-12d0121fa08a,2026-04-04 05:12:42,monthly,299
222075b0-ab58-42f4-a276-c97a9e04920d,ef15de69-2863-4441-8fd6-918a916d175c,2026-05-28 03:39:40,monthly,299
55088ff5-bdb2-4f11-aec2-c9d53f006084,49a5bd33-4a68-4a2b-b187-941525797f4c,2026-04-24 22:13:06,annual,1990
e06f51e8-3841-4838-9ede-879e80080103,ab732b4b-b526-4a81-af96-e61523866e33,2026-06-01 03:51:49,monthly,299
47cf6c38-4e39-4079-86ce-f88fcc3458cf,a57d9f81-6fb5-4574-a01d-bf30b290587e,2026-05-29 20:41:20,annual,1990
7197f282-4ed2-4a5a-9fad-629949e84566,db267a7b-39a0-41e6-8c6c-b384dae9ac74,2026-05-22 23:27:45,quarterly,799
5e557ca7-3482-4f5a-8225-28a16fa4f20f,4f563ac9-44b1-47b6-97b9-adef231d4843,2026-03-24 15:36:28,quarterly,799
e16cb3b1-0881-496a-848f-5270cbc92478,77439d15-6970-4287-8e54-0a30b4692bd6,2026-04-25 21:02:48,annual,1990
bec57fbf-d3ed-4bd4-b847-295a66e4ffc1,0ba321a8-f1db-4282-984f-97d07c4f921d,2026-05-08 10:10:37,monthly,299
6c0f4854-c290-432c-93e4-23de11e5883f,1754f3eb-225d-47a7-a26d-fd3a4697decb,2026-04-18 18:14:48,quarterly,799
4095ecbc-6b5d-4234-82b0-48850054e79e,21f1b9a9-71df-407f-a045-55bd01828445,2026-06-05 23:11:53,annual,1990
bc2e1a8c-e116-4523-8564-998d487a6477,bf3b1f46-e7af-443c-ae2f-652318577a11,2026-05-03 06:03:16,quarterly,799
8be82abf-fcc2-462d-8fdc-280bee2ca6e9,71c7adfb-54e6-4958-89ae-1c408b2562fa,2026-05-16 12:12:39,monthly,299
7a5b1bce-a458-4e5b-9a17-f7081373782c,225a6d00-6c8b-447c-b91c-4ffa49c43c78,2026-04-07 06:12:33,monthly,299
6fbb2b5a-8e46-4de2-93fa-55d989e1df9a,47bf5772-7fb3-4f37-8ef6-91d904c2e30e,2026-05-22 07:59:56,quarterly,799
449592c8-a98c-44b5-98e8-2add027fd537,43b9f122-ba5e-4d0a-a641-2b44710406b1,2026-05-02 12:07:38,annual,1990
9e5a7048-2eb3-4dd0-a365-cbc33e7c97a2,b78562e8-b456-4941-98c7-9ce5a12bce9d,2026-03-12 06:25:21,monthly,299
0f8cd23a-1a39-4190-9029-06e9494d3f1a,6d50de4d-7c73-4942-8a39-e51543183d20,2026-03-15 23:50:27,annual,1990
58829181-ce70-4c9f-8102-804fc87684de,6b8cee2c-e909-47c1-8db8-17c3389064d7,2026-05-17 19:37:16,quarterly,799
060fa670-974b-4548-95f3-322b0786ede6,f7b433f6-c8f4-4754-86ae-8db329c520e8,2026-03-17 09:37:34,quarterly,799
71dd52d7-f4d0-41c4-a7d9-9b1e943c1b7f,f2ed4c95-c2f7-40b7-b36c-c52c8115cef8,2026-05-04 21:31:15,annual,1990
3f75a639-7cfe-4f15-9219-4499c75b3ae5,487a033a-b944-4ce5-918b-e999715b89e3,2026-04-17 18:35:25,quarterly,799
8c7784c8-7c92-4ac5-8608-4761f952d29c,84b72ffd-2d32-4818-bfc3-c54eafe7531d,2026-04-23 06:03:08,annual,1990
b7d4c329-a295-4bf6-a133-7bce23c019f0,03d7d418-a204-4de5-b51c-3c344e747dcf,2026-03-29 18:37:41,quarterly,799
7853b3ab-e70e-4a04-b76c-343d9e73d5f6,d1fe388f-254f-4bd2-ad04-93d4a6f4b5d1,2026-04-13 15:20:57,monthly,299
87c567cc-13cd-4322-ad0f-c48d645fd189,0046cbbf-2f1a-4b17-951f-4fee47663e71,2026-04-03 12:44:45,quarterly,799
c33a9a17-b38d-4de2-ab36-b56f01465ec2,50dbdadc-dcdb-48b5-9c9c-c7028771ed79,2026-03-24 01:33:59,monthly,299
2624543d-df43-494a-98c3-723c42d27cbf,97eb2e46-1908-4ca3-8d6a-616b4006d72b,2026-05-06 12:49:55,annual,1990
82e0d665-8b93-43b0-a799-df4e3ab0ba1f,c327fcb7-190d-4ab8-a72d-d5829f4c5221,2026-05-25 09:46:29,monthly,299
7b1e5bc1-d4e8-4971-993f-b411375f5cfb,3eeb788c-e98d-452c-b088-aa868527f13a,2026-04-26 08:53:24,quarterly,799
2bb647e6-3500-472b-8734-a54f4042b528,9cde5257-1ce3-41ae-8006-e7952e4dbe37,2026-05-25 23:46:35,monthly,299
355fe655-4122-4e11-9d26-79a92d0d7a1b,e6f2fe58-3390-4dc1-a0dd-3c9199ce6b55,2026-04-25 00:42:34,monthly,299
a960060c-a095-4b00-a214-0e36e3730a78,2a51b559-d7f2-4831-837e-5420c0b99aa8,2026-05-06 18:27:05,quarterly,799
913b79ce-ea83-460c-8e96-0fbf4b58688a,587569cf-4074-4c3c-978a-13408e8c23e1,2026-06-01 22:52:44,monthly,299
4117fb61-6333-4a14-a992-35a8a54af0c1,ec3f9734-ddca-414a-b281-b6cc7bc0c4a0,2026-06-01 04:46:18,annual,1990
69b6f03e-ebad-477f-915e-b2b91023f312,4f4e8a71-30d6-499f-86ba-279feaee1094,2026-03-11 11:50:21,monthly,299
a29d6fed-d1fc-4a97-aed7-cbd075e1bf34,39bc1757-5574-435f-988d-ca151beb9560,2026-06-16 09:54:57,monthly,299
a72fb3c2-a6aa-4050-9471-c47d7de3cfd2,951fcfd2-773b-4588-be0d-b3d912f20e49,2026-05-12 19:21:41,annual,1990
dbac06cb-9ff1-44a5-9e67-bc86ac07ad90,ac41793e-8362-406b-9c66-d4d645088214,2026-05-05 07:39:31,annual,1990
e13912fc-047f-4f36-86a0-9c6656615d04,4f573345-0f30-40fa-99ae-89c6c0959fed,2026-05-30 19:55:08,quarterly,799
d2322997-fa3a-4fc2-9e03-9a80d7ba7632,d74a1ecf-8d2f-40a2-a4be-674705b044f2,2026-05-29 01:50:48,annual,1990
e02390f9-138f-4b48-85b2-3819fe0e6366,1bac86a5-99a8-4655-80e8-677ec9624daf,2026-05-20 01:11:17,quarterly,799
df38872c-5a54-4f88-8cc2-a98185e32a9b,dbb0e9c8-5fcf-487e-af60-e4ec88d43a74,2026-05-05 01:19:24,monthly,299
32c4fcd7-e45e-45cf-9980-5058814581a4,f3514ccd-3b6d-434a-ad06-f61e2564347f,2026-05-16 08:54:16,monthly,299
9e18b5ef-f215-4892-95fc-bf61adfa1fbc,c0626859-3714-4e27-93f7-6890ca75a31a,2026-05-28 12:29:01,quarterly,799
7f95efab-fc86-4638-a8b1-a2845da3ae8e,ff2790d4-9f1c-4f87-8f9f-ca3f998b405d,2026-06-03 11:12:38,annual,1990
4ee8a56d-8f27-4c16-99f3-ec7312a9995d,8b58e81a-e14a-4a15-86ec-d0ce77176376,2026-05-25 12:21:37,quarterly,799
c41990a8-3c2b-431d-b982-ad4fa366073d,6f31b605-b81b-45cd-80c6-86308c5a2ca4,2026-05-12 16:07:48,annual,1990
e529fe93-1de6-4e33-b463-f42c03d2d55b,a1c84e0e-217a-4718-bc0d-f45255e4717e,2026-03-08 21:16:47,quarterly,799
33820fde-d623-4dec-a1fe-8461851062ba,f8e587cb-3abe-43c9-a625-7b2d88da203c,2026-04-08 20:36:40,annual,1990
9f08b1e1-66de-41d4-8a83-a55d700219d8,f68dde99-dab3-4d25-8b63-00cbc7bf767a,2026-05-19 06:22:00,quarterly,799
573c9d6b-0375-4475-b14d-5e7fe1ec28d0,29c4f300-e34d-4d10-9a0e-0e83d08be379,2026-04-13 00:56:39,annual,1990
358af6aa-3246-4f8f-95ac-b054c77fea4a,47032d19-f326-4855-9bc4-8dc299c15aee,2026-04-19 06:51:47,quarterly,799
8efba967-eb63-4278-a753-a0a61c877c32,9b88bffc-1f89-4d20-bd00-6a3d7333f6c8,2026-05-29 07:28:53,monthly,299
74a77943-8488-4cf3-968d-208d991af83e,a2eed033-71a3-4848-86cf-d972611ad5c4,2026-03-23 18:10:25,annual,1990
ff8a9715-d5b0-460f-846c-e534b8818266,bb0e81f4-f4a6-4bb6-9a36-1cde4f3de600,2026-04-12 10:20:08,monthly,299
3b017411-feb6-437c-8767-2bdaefd849cd,f108914e-95f3-441f-9716-723e93ec064e,2026-03-10 00:22:01,monthly,299
d8ed9c63-5353-4164-8053-9cdb3367e4d9,544739ef-41b0-48a6-9683-105988d78580,2026-03-27 18:32:03,quarterly,799
11f4e945-dab9-450d-8b38-4ebe7428ef42,b80bbc0f-2e6e-4745-89a1-769b8d928e36,2026-05-27 15:03:26,annual,1990
4f77450f-bd56-4d96-8d25-58a01f2f063b,ec7a4d41-76c9-422e-bc9b-6bbd639b7854,2026-03-24 17:11:47,quarterly,799
79b2f9d9-c51c-4be8-9e10-88cdc75ebc1a,dec3a06d-8bb1-4ee3-80f8-b524fb6c82cc,2026-06-01 09:19:16,monthly,299
b758b49b-50dc-45c3-bf9d-519ef5397a86,3411fbab-cccb-488b-9867-4a99554f7242,2026-04-10 00:41:04,annual,1990
17f2fb93-a5d5-48ea-bdd6-3c2d7eab36ca,16c9267b-4965-4dc1-b4a3-11815928d01f,2026-04-29 00:43:18,quarterly,799
8a6edff5-d5c5-4dc2-b45c-5c28f5d7bd7d,27a84d68-d7eb-4f73-8a8a-d16a4e4edf49,2026-04-17 09:23:11,quarterly,799
4fe3a503-3cca-47be-965d-98f17b154550,1da1b712-3ef9-47e1-924d-3cc87f35f940,2026-03-21 09:47:36,annual,1990
93d8370a-fffb-4aef-a187-6a2634a8c704,343d015c-9639-4d67-8633-a6fc19d6a2da,2026-04-14 15:19:29,monthly,299
660c1fbe-5b0e-47f0-a160-9ed03b58d1b9,4abce8b1-8f9d-48a0-955e-09d7fe16ed81,2026-03-19 05:29:59,annual,1990
2d005a30-8606-4f5b-8ce0-28c56c58a610,1e5724ea-62f4-4daa-9cbf-4f1a0ac50f79,2026-04-30 14:28:26,annual,1990
bf422e23-95ad-452a-9ddb-8e7f5b54a7db,9b4cee27-3006-4c1a-8438-b9a34c79fcf4,2026-05-31 22:05:37,monthly,299
f7e3c7de-dc9d-45bb-9f46-1727a70f31e5,2e88a787-0a19-4814-96ea-a1b8d5065fdf,2026-05-21 22:21:45,quarterly,799
902e9334-bcaa-43c7-83b5-28ad4ade32b4,00c42f6d-8391-483c-a07e-abf9cab2ee88,2026-06-04 19:44:31,annual,1990
be3a920d-7d06-461b-88e1-3ad394a08744,b3c4f093-79bd-4a9a-b90b-1a9aac6c3891,2026-04-03 16:20:52,monthly,299
69742819-b170-40ed-a103-5e15741baecb,ff0b0042-2ed5-4c7e-aa80-9f06bfd01228,2026-03-25 06:34:19,quarterly,799
6b76d8fa-28fa-49b5-85ee-acdc792e5596,33eb53c2-bd84-4300-94fb-dcf623e47158,2026-04-07 22:03:05,annual,1990
22c60a61-06e3-4c33-acbb-f8df31e99301,81a84be1-b5c3-4298-a515-7ebaab9ba00c,2026-05-03 19:09:18,quarterly,799
7d9c8710-998a-40d2-9649-73bcb035b437,7f67855a-b6ee-4f10-9aa2-fb653f79da3c,2026-05-20 04:59:35,annual,1990
f57bb65b-c9e6-4add-869d-45eb422268ee,6f461519-ad31-4a4e-9ae4-f3498c6e83f0,2026-06-01 19:15:58,annual,1990
78642632-7fa1-4ecc-ad4c-9caa39162bdd,26b6f7b6-7437-4ba5-bb38-e12f21191387,2026-05-21 13:45:45,monthly,299
79967af7-b039-488e-8be7-6e6edb5bc349,b0a78f3c-d230-4363-b374-63c691566e44,2026-05-01 11:28:42,monthly,299
d23ae37c-bdde-401e-b8c0-822a8007bbe1,97529f2a-44ba-46c9-9a0b-b66ce9b0ef1c,2026-04-12 06:45:33,quarterly,799
b29a0601-d0ad-4017-a775-42d177ee95c6,e4cf9a2a-e216-44ca-b3e8-e21f55c7b6b5,2026-03-28 18:34:28,monthly,299
afc690be-3db0-44ef-b41b-ad0b81ba233c,c998bffb-75cb-4e83-8bee-3699344b1aef,2026-03-31 22:13:25,annual,1990
cf8a2963-1f81-46b9-85f6-69c171cb3043,979aa64c-5acb-456a-898b-bf01f98e6dff,2026-05-06 02:05:44,quarterly,799
74ee4e2c-ea78-490b-bc25-4a8d13b39af9,7a433b1c-2ac7-45ea-8916-03610448da16,2026-04-15 08:33:54,annual,1990
909b16be-abf5-4c32-b3f7-53d46f3203cb,a55d5943-d3bb-41e9-8f11-3f1bdeeec926,2026-03-10 18:11:52,quarterly,799
7d8521b6-7215-4326-b461-c45ddebed0c1,3a5d78d7-d579-4325-967e-8f5ccd362ff6,2026-05-03 22:14:05,monthly,299
f524b9c3-f268-4cc2-8ebc-d2af7ce8e876,1d6e4051-0cb1-400d-9999-737b7161aebb,2026-05-24 19:56:42,annual,1990
e9ca11cf-de4b-4201-897c-3028c294d015,afbb2eae-0794-4c97-a767-abfa6639b474,2026-04-11 03:12:08,annual,1990
473440fa-b216-41f2-aca1-e7540de4a540,e737cb1a-0f0d-4041-bc0f-42ceb827a2fc,2026-03-18 07:28:55,annual,1990
7282e1e4-0a68-4923-8b73-56b70ccae66b,3ce1c290-d7a5-45d3-89fb-ae9308a8c22a,2026-03-23 01:00:13,monthly,299
148eceda-dea5-49fd-b234-32c7894089c1,ca5a201d-8c69-46f6-8be9-692914ac5938,2026-04-11 07:34:57,quarterly,799
53e56439-4b20-4efb-aaf4-4427aaf52bdd,0932c708-0bfe-48aa-83d4-b959cfc5d88b,2026-05-19 17:52:15,annual,1990
bf859d94-29c3-4f2c-a965-fbc04d8087b3,8aab8031-1b14-494b-99bb-ebcd0ffa8af8,2026-05-20 16:52:39,annual,1990
184dd4e4-fe8c-4ea3-908f-4738cb1a6b40,18cfc4a8-80b2-4827-850f-ef03be78de1b,2026-04-15 23:32:45,quarterly,799
3526edee-2aa7-4bda-9212-cddddde57da6,6a71cca2-360d-4a36-ad6f-bc25f5139359,2026-03-28 20:29:32,quarterly,799
7c247854-4958-4d6c-bb14-8cb52ba0838e,38597c00-f88a-4641-94e6-cdea6180c40b,2026-04-13 07:11:39,monthly,299
fa60aa30-c425-4f48-b196-2c5698903738,508a0ad9-0e40-411b-bb25-39a98e2b0a84,2026-04-29 18:11:04,quarterly,799
3c75d428-6caf-4291-b2c5-92219f249560,b01eecc6-6ac4-44ac-b81d-b57fff62870e,2026-05-02 01:22:37,annual,1990
d380e34e-b20a-4335-8747-166cb9a07ab1,fb5d1730-03c8-4869-be22-3f80698e04a4,2026-04-24 01:35:39,monthly,299
80048984-ea12-4ea7-827d-0d1451c6217b,5aa966e0-4fee-441e-abdd-85e7db6b34ee,2026-03-11 00:51:52,annual,1990
1a408be4-22a6-417e-bf71-caec50f625b3,dccd68ed-4616-4b1d-9273-05f809dd11ff,2026-04-03 04:40:51,quarterly,799
f49db798-904c-4917-b66c-ad343c8968a9,58cde856-f479-4b7b-bfba-291d27fcc501,2026-04-17 18:01:23,quarterly,799
0406c0f8-6e9e-4337-b1e7-b5483075828a,404a9dc5-73a9-4b05-8834-15282f6b6f2b,2026-05-13 16:36:57,quarterly,799
769841ec-112f-472c-afd4-7abc11ca3612,a3bd3aef-dfb3-4d39-b303-d7d3a9d6086e,2026-04-11 07:30:37,quarterly,799
3a017e03-63d6-4f64-815e-f95544c40572,31bb23b2-94ee-4f83-b1bd-cd676c2de115,2026-04-17 23:19:05,quarterly,799
baaac1f4-ec25-4aac-9093-7a321742eddb,9a85e688-14eb-4dfc-b7e9-1c7ca77927ef,2026-03-31 07:25:27,monthly,299
95c21c6b-dd64-4c6d-8ee2-9d33d779f202,2c6dc915-5dff-4257-b134-9556335fc688,2026-05-27 19:00:00,quarterly,799
e5b5b704-f398-4676-a930-684b89884db1,ca031944-58d6-4b9a-bfeb-6a2b9839942e,2026-04-04 03:20:09,annual,1990
e8ff176e-bba7-4218-ae3a-cf3ba3611d57,9fb82065-030f-451d-91c3-1f3dbd82e906,2026-06-01 04:40:42,monthly,299
39fb6e7f-aeb8-4bb4-9e7d-1253d2f4984c,753dc0cd-7277-4dd1-bc03-9aba5869a1a5,2026-05-11 07:27:31,annual,1990
92c2192c-6c8f-46ab-a85f-05c477b857ff,1f3712b2-da36-4b14-b22f-b9c15a4467d7,2026-03-18 21:53:21,annual,1990
c51d19fd-f241-4ea0-86f0-25af10692673,e9e907ce-11bc-4049-81d1-b0c70451769e,2026-04-16 14:59:17,monthly,299
b54972a8-620a-45e7-90b9-ccfd9586d437,63ad4eaa-b7e7-47d3-bede-11869e5237c9,2026-05-14 08:04:39,quarterly,799
f9842225-7bec-4adf-b21e-4ffeb50cff14,0de2db6c-6997-48a9-8c87-ba822e3589cb,2026-05-29 12:06:00,annual,1990
2c836185-27f4-44d0-ac7f-8e8453817b11,d0a24c05-1df7-4d0e-b2ba-a43ed69735c9,2026-05-05 20:42:07,monthly,299
c58cc3b3-1c01-4b2d-aaa2-e735be121051,76e14bb2-3002-49f0-8288-000cc03d9251,2026-06-02 14:21:47,monthly,299
db6eac0d-e614-4d16-b0f1-753808cfd8e5,c970c50b-b7f3-43e8-b8fb-0ae745195292,2026-06-02 00:54:29,quarterly,799
b6f22f0e-6c0a-45ea-965e-2d65d3667af9,7dcfb3ad-b121-4ac7-82ab-067798758bb7,2026-05-04 08:41:20,quarterly,799
ba5529bf-ce79-47c8-bc15-58ba8b1bef90,6bb9b6dc-96bf-43eb-88a2-3c496a414e18,2026-05-08 00:46:11,monthly,299
29de5638-7498-4725-b7e9-f27a3192368a,9ad01cbb-5024-4db1-ade7-e2a3f5a18636,2026-04-27 05:51:05,quarterly,799
f0bb8ca3-702e-4cf3-9150-5cca490fcce9,08c57d00-ac3f-4e3e-88d6-63dfb21bb179,2026-04-06 15:00:01,monthly,299
ca7cf906-34d5-4f1e-a257-611a02c5ff9d,caa24c38-a557-414e-b0b6-3ae86756fd2c,2026-03-24 09:49:43,quarterly,799
6010f0f1-1ec5-4e26-8005-e171bf148102,25fab5df-6cf0-4071-ba9c-791ccfc4c508,2026-03-19 10:04:39,annual,1990
a98390da-86ef-40fa-b0ce-8d4d397a5318,9a72ca84-82e7-4491-ad3e-78e3f8be92e1,2026-06-10 08:13:29,annual,1990
c13d3fe3-9b31-4da6-80ad-a29fd59b8e1d,0c297a93-94dd-4e79-8f52-8ffc7da09b03,2026-05-28 03:06:16,annual,1990
00f2fd31-00e4-4de8-95d9-b5e06ff08782,aa98c0e9-74b4-4a0f-b373-eb9b430da828,2026-03-13 19:23:56,monthly,299
aa4c2292-e6e9-40dc-9a2b-eba6ddc6adce,4ab504cd-d294-48bc-a339-feb09c0f64f9,2026-05-04 03:40:24,annual,1990
d9b8720b-f8d5-4f26-877c-7b55526cd9bb,95f20392-955b-4af2-929e-bd8283b56f49,2026-06-02 20:47:37,monthly,299
ac7a342f-b4b1-452f-a781-7b5109231a4e,f0f99927-c869-4286-8f1b-415d402968de,2026-04-03 08:04:53,annual,1990
f3e0fa01-2cb8-4a68-a115-84691001b49a,04d2c2d8-fce9-47e8-8212-bffc5a22b3e7,2026-04-14 02:21:36,quarterly,799
1472e08d-0101-41a0-a98e-4870f0ba532f,97ffd73f-4042-4373-a16c-268d5d0da4fd,2026-04-06 08:33:59,quarterly,799
6d3ea349-2b2e-4009-9432-e14d9a18a8e7,cc43f609-4499-4292-9d19-28f912886d27,2026-05-12 06:43:00,monthly,299
a1fbff9c-0c29-486b-8655-3dd32b523f3e,ce81af00-67ae-482d-9d51-338a34f27e73,2026-06-01 21:05:33,monthly,299
7d3e2939-b329-4615-826a-aecad480a748,f667d89e-8629-4c7c-8caf-e4bc75a86662,2026-05-14 17:15:55,annual,1990
dc0a5fa3-0391-4931-ab12-497ebae42022,cece6d91-3b4d-4808-8a3b-c2e6bf66f77d,2026-05-18 21:01:13,quarterly,799
0b7b56ea-d6f8-4ad1-bb92-0678f9366496,fce10965-8a2e-4dca-8d9a-ae785177e6a9,2026-03-24 10:36:52,annual,1990
17653dc4-dd19-480e-9f26-43e848ed645e,44e1fe97-48ee-48a7-9dda-c2e3499bdec5,2026-03-18 05:46:39,annual,1990
84045138-5d4a-4dc6-a066-570970e36fbb,738a231d-662f-4629-9692-1ee83c5e9e9b,2026-05-31 03:32:25,quarterly,799
5f34b59c-7d35-4c2e-94ca-0f3aa6ec78cc,08dea1a3-22f7-427f-9af1-639c0848dc80,2026-04-02 16:59:04,monthly,299
84d2ab65-8907-4b37-8d9b-283dbfbe0ffa,62f16708-c7b8-44a5-b51e-2884cf7720c8,2026-03-28 06:50:51,monthly,299
90d4c31f-4ac5-47a2-ad52-83d7ea1f4dfa,1f1a1b81-e0b5-42d6-88e4-9c5b42614ec3,2026-04-08 15:02:30,quarterly,799
a323c586-9241-4395-bad4-b75329ad2e0b,8826a768-3e8e-466b-8474-190761a96b04,2026-05-06 18:45:19,annual,1990
032e91f2-6fb3-45e7-ac6b-15e621fad6de,9469ef2a-4f85-486a-9a1f-de939cdd78d6,2026-04-30 12:28:00,annual,1990
da83b102-9c5b-495d-8f7f-5cf8702806cd,d3038962-c7fb-4f3c-a88b-2443feb7b139,2026-04-18 16:03:45,monthly,299
d161ea17-af69-4782-8d2e-73e00428c4a5,e69ddb19-962b-42a8-a527-8b2aef9d6f54,2026-05-16 01:58:48,quarterly,799
