user_id,platform,install_at,app_version,is_premium,goal,onboarding_level,plan_on_study_time,name,country,age
64040efb-59e4-4970-8432-e687a10fe7c2,iOS,2026-05-02 12:55:47,1.0.0,True,Для путешествий,Beginner,30,Tyler,US,43
0be3ff4f-8d81-4172-8360-198c11ac753e,Android,2026-05-03 06:16:47,1.2.0,False,Для работы,Intermediate,30,Tyler,IT,41
01fd19f8-5b7e-44ec-8f3e-1af7b3202a53,iOS,2026-03-06 03:59:47,1.2.0,False,Для путешествий,Advanced,15,Kyle,DE,46
f23dabfd-35ce-411b-b966-073eb7dd51f3,iOS,2026-04-28 01:44:47,1.0.0,True,Для учебы,Elementary,15,Dennis,ES,36
24dbdcaf-c8ad-4473-9643-73a501c073a1,iOS,2026-03-14 05:30:47,1.2.0,True,Для работы,Intermediate,60,Kevin,RU,25
697910f0-6eb6-45c4-9f07-a0b9ee20e59d,iOS,2026-03-01 09:24:47,1.1.0,False,Хобби,Intermediate,30,Shawn,US,32
9edb6c38-37f5-41aa-b827-1a781e803e58,Android,2026-04-10 16:16:47,1.0.0,False,Для учебы,Beginner,15,Justin,ES,25
1dc65ba3-f7c1-4411-bb4b-6a277c386099,iOS,2026-02-25 00:09:47,1.1.0,False,Для путешествий,Intermediate,30,Brenda,IT,49
be87a8c8-39ce-47c2-b5c7-522c95d4e656,Android,2026-03-03 02:19:47,1.2.0,True,Для учебы,Elementary,30,Catherine,BR,36
d74dffce-6f62-4ce1-a9ea-955d2b6b1984,Android,2026-02-28 02:52:47,1.1.0,False,Для путешествий,Intermediate,30,Lori,DE,16
3a43d38d-75fe-43a1-834b-1c8534493f0a,Android,2026-04-05 06:31:47,1.0.0,True,Для путешествий,Intermediate,60,Angel,BR,34
c2246099-af4d-43c0-bfb7-7979a3943b6d,iOS,2026-03-15 21:09:47,1.2.0,False,Для путешествий,Intermediate,60,Douglas,US,27
396ed951-0bbe-422c-86ee-e11623ec0ecb,iOS,2026-04-19 04:53:47,1.0.0,False,Хобби,Beginner,60,Samantha,RU,22
57ef7800-9ccc-4e28-a68c-aaeb14292724,Android,2026-05-11 19:14:47,1.0.0,False,Для путешествий,Elementary,30,Stephanie,RU,38
cbf0b60b-9908-48a7-9aaa-d24f5ce6c52f,Android,2026-05-05 19:46:47,1.0.0,False,Хобби,Advanced,15,Stephen,DE,42
51a6fef3-74c2-4462-8e45-5f45737b679e,iOS,2026-03-03 19:25:47,1.1.0,False,Хобби,Beginner,15,Ray,IT,24
1d3ac571-0967-41b9-a86f-e31bcf3d69ee,iOS,2026-04-19 05:11:47,1.2.0,False,Для учебы,Elementary,15,Alyssa,BR,25
a04e157d-fabe-4548-b1be-5eb4b427695c,Android,2026-05-12 10:50:47,1.2.0,False,Хобби,Elementary,60,Jason,BR,23
34dd271f-b115-4717-97a1-08ac32b601cd,Android,2026-05-02 01:29:47,1.1.0,False,Для путешествий,Advanced,15,Carol,FR,30
c38fcbaf-9138-4bc3-a9d7-b33a69df0975,iOS,2026-03-10 10:44:47,1.0.0,False,Для работы,Beginner,60,Anthony,FR,34
c2169a32-b21a-4d3b-a428-483137b44911,iOS,2026-03-28 02:01:47,1.2.0,False,Для работы,Beginner,60,Lauren,IT,50
3e439e23-0244-4b06-ab84-aa676e1c6f59,iOS,2026-03-02 18:23:47,1.2.0,False,Для работы,Elementary,60,Carlos,FR,21
b337df9a-0e5b-4d6f-9ac3-4eadd0a39615,Android,2026-03-08 14:54:47,1.1.0,True,Для работы,Intermediate,60,Michelle,ES,24
71394896-22a4-4d29-8fb9-737a94bd9f8f,Android,2026-04-10 05:09:47,1.1.0,False,Хобби,Elementary,30,Christine,RU,55
c78ab261-1fab-4df1-9706-99f262747e0e,iOS,2026-05-12 00:37:47,1.1.0,False,Для работы,Elementary,30,Rhonda,US,35
2ba4a763-5f69-4a3c-8d2a-bb4075d8e502,iOS,2026-02-26 03:13:47,1.2.0,False,Для работы,Elementary,30,Katherine,IT,23
4e956103-4701-44b3-8d76-169bd9ff620b,iOS,2026-04-07 01:00:47,1.2.0,False,Для путешествий,Elementary,30,Nancy,US,50
6be1b9dd-fcd0-4dec-8ac0-cf0115e6e67b,iOS,2026-03-15 22:49:47,1.2.0,False,Для путешествий,Intermediate,15,Robin,RU,51
56c61e8d-16af-4c54-a176-172219505904,Android,2026-03-24 00:54:47,1.2.0,False,Для работы,Advanced,30,Matthew,BR,41
f6da989f-fd7f-421c-b824-32ab0af355cc,iOS,2026-04-20 02:11:47,1.1.0,False,Хобби,Beginner,15,Bobby,BR,35
7cf37249-d1ec-4a2c-8735-9dfc6ce7b3a0,Android,2026-03-16 18:12:47,1.0.0,False,Хобби,Beginner,60,Gabriel,FR,55
36c532d3-b5d0-4905-8b2d-885835c155c7,iOS,2026-03-12 13:19:47,1.0.0,False,Для путешествий,Advanced,15,Yolanda,ES,16
1fd4545b-8deb-40ec-afeb-4922d01b911e,iOS,2026-04-23 08:23:47,1.0.0,False,Хобби,Elementary,15,Bryan,IT,51
128ded92-721f-4413-8c0c-80a7eebc0c91,Android,2026-03-17 08:52:47,1.1.0,False,Для путешествий,Elementary,15,Deanna,DE,48
0174331d-0cbe-4c98-857f-689c340a5bca,Android,2026-03-04 01:45:47,1.2.0,True,Для учебы,Beginner,30,Michelle,US,19
55d6ccff-9d52-41e3-bd28-68996c9f7356,Android,2026-04-11 18:35:47,1.0.0,True,Хобби,Elementary,60,Amy,US,38
df9f7fc7-7d25-4a74-8e56-45055ce4de8f,Android,2026-04-21 02:43:47,1.1.0,False,Для учебы,Elementary,30,Willie,RU,49
5682a5a8-b6da-407d-981b-1415bb2f48a5,Android,2026-03-28 19:02:47,1.0.0,True,Для работы,Elementary,15,Derek,ES,30
49dbb3d5-48d7-439d-a63d-db42ec5cdb3c,iOS,2026-04-04 22:42:47,1.0.0,True,Для учебы,Beginner,30,Robert,BR,33
8c0aaeb9-f400-4215-873d-6c827a2efd67,Android,2026-04-25 13:26:47,1.2.0,False,Для путешествий,Beginner,15,Brandy,ES,36
8f9e3e7e-b611-4099-9e0f-140dd6ee4d3a,Android,2026-03-21 02:32:47,1.0.0,False,Хобби,Intermediate,30,Breanna,FR,53
0e48961c-c9c5-4441-a73d-c12060d30ac7,Android,2026-04-03 04:44:47,1.2.0,False,Хобби,Beginner,15,Richard,US,51
686d2a11-3ad7-44ff-b9ed-e7605ea13a8e,Android,2026-05-13 09:44:47,1.2.0,True,Для учебы,Beginner,60,Sierra,DE,49
aa556093-93de-45bd-8509-c6e481f2e602,Android,2026-05-01 11:57:47,1.2.0,False,Для путешествий,Beginner,30,Jasmine,BR,40
510f140e-02ec-4bf5-82e6-c58f6e2b2898,Android,2026-04-05 01:01:47,1.2.0,False,Для учебы,Elementary,15,Rodney,FR,53
8d9f818d-b15c-4e47-ad01-85bf67b79dbe,Android,2026-03-19 06:53:47,1.2.0,False,Хобби,Elementary,60,Michelle,FR,47
b8de0b6d-85c2-442e-ba00-2655b235fa9a,iOS,2026-04-01 12:58:47,1.2.0,False,Для учебы,Intermediate,30,Stacy,ES,42
4cbb3c85-694a-4ca5-9653-eacedd413120,Android,2026-05-02 01:39:47,1.1.0,False,Для путешествий,Elementary,15,Wendy,BR,40
f94a4ee3-4e87-472d-9585-ae4152c8545b,iOS,2026-04-16 18:29:47,1.2.0,False,Для работы,Elementary,60,Ian,US,45
6e5f9580-93d9-4c79-b5e5-d47ccf3c189f,iOS,2026-04-06 02:06:47,1.0.0,False,Для работы,Beginner,15,Karen,BR,16
75a199ff-0d65-4469-9eef-a3d001cd03a5,iOS,2026-04-13 09:19:47,1.1.0,False,Для путешествий,Advanced,30,Bruce,DE,46
3ad1242c-9846-44db-ae13-1ab627629fe1,Android,2026-04-30 00:46:47,1.0.0,True,Хобби,Intermediate,30,Theresa,BR,42
886cfec3-48e5-4383-aef7-4fa0dc813fc2,iOS,2026-05-21 11:06:47,1.1.0,False,Для путешествий,Elementary,30,Jackie,DE,54
8fae3b92-30c4-4970-959a-0dd152220e97,iOS,2026-04-10 12:02:47,1.2.0,True,Для работы,Elementary,15,Douglas,RU,40
8f1903ee-3239-4d62-a7fe-952fbebad206,Android,2026-04-03 00:16:47,1.0.0,False,Для работы,Elementary,15,Jesus,US,25
6dc1b251-3541-4061-ac3b-e7843e15ec28,iOS,2026-03-26 16:22:47,1.0.0,True,Для работы,Advanced,30,Sandra,DE,16
392e1b61-28b5-4bca-84f0-e75f4783fbbc,iOS,2026-03-04 13:43:47,1.2.0,True,Хобби,Advanced,60,Daniel,FR,20
400534fd-5681-43b4-b82e-faf44701ae52,Android,2026-04-22 19:47:47,1.0.0,False,Хобби,Intermediate,15,Lisa,DE,20
417f0a4d-547c-4c12-a59e-aae3b0a51ee5,iOS,2026-04-18 10:47:47,1.2.0,False,Для путешествий,Intermediate,30,John,DE,31
f68a12c8-6081-41a3-9213-405d29f93ef4,Android,2026-03-08 13:30:47,1.2.0,False,Для путешествий,Elementary,15,Laura,DE,49
1c0552c8-56b0-4316-8fae-93f40a7aac0f,iOS,2026-04-06 21:29:47,1.1.0,True,Хобби,Elementary,30,Kelly,DE,29
91ad1dc1-e9ca-4dac-9fe2-bb3b55ccf5f2,iOS,2026-03-18 00:15:47,1.2.0,False,Для работы,Elementary,15,Robert,ES,49
6ba4196a-b79d-4fc3-a461-3e2ab214357c,iOS,2026-05-02 20:08:47,1.1.0,False,Хобби,Elementary,60,Katie,RU,26
484a99cc-4be3-48df-be0d-bcc704384a01,Android,2026-04-04 17:19:47,1.0.0,False,Хобби,Intermediate,30,Kara,ES,50
abd8ede2-30b1-4ece-9dc1-2599e85e4981,Android,2026-05-05 07:00:47,1.0.0,False,Для путешествий,Advanced,60,Mark,DE,34
ecbea44b-4e36-465b-95fb-6d0480c8dadb,iOS,2026-04-01 01:21:47,1.2.0,False,Хобби,Intermediate,30,Brian,DE,44
d5369f85-aedb-4441-b977-8c47476f9304,Android,2026-04-12 03:51:47,1.1.0,False,Для учебы,Elementary,60,Timothy,FR,23
ad4d31b3-b494-407e-bc4c-29e140c96f19,iOS,2026-05-10 02:43:47,1.2.0,False,Хобби,Intermediate,30,Tasha,DE,17
401c79c7-65e9-46e4-8553-02ad8d6996e3,iOS,2026-05-15 20:57:47,1.2.0,False,Для работы,Beginner,30,Marissa,RU,17
7bf3218d-df49-4769-9e99-0bbf7e90049f,iOS,2026-02-21 12:15:47,1.2.0,False,Для путешествий,Advanced,15,Frank,DE,41
2ba23d86-f232-415f-b290-9e077fbca826,iOS,2026-02-26 02:05:47,1.1.0,False,Хобби,Elementary,30,Katherine,BR,27
2222d74c-c655-4cc6-83e5-6521e41f8a25,Android,2026-03-25 09:39:47,1.1.0,False,Хобби,Advanced,60,Robert,US,24
d4c71ca3-5aa0-403b-9005-f24515d38d80,iOS,2026-03-09 14:24:47,1.0.0,False,Для работы,Intermediate,15,Jennifer,US,45
042565c4-83b2-4a08-a3c3-a8d59f1a2be4,iOS,2026-04-05 00:05:47,1.0.0,True,Для путешествий,Beginner,60,Robert,IT,21
8fffcebc-d5a6-49b7-827f-637d64fe23d7,Android,2026-03-16 12:44:47,1.1.0,False,Для учебы,Intermediate,15,Ryan,DE,16
6623e70a-97a5-4108-83a0-de4ce4ebe318,Android,2026-03-22 16:51:47,1.1.0,False,Для учебы,Advanced,15,Kristin,US,20
0d169ef4-75e4-44bc-9a84-c864dd082d86,Android,2026-05-21 00:21:47,1.1.0,False,Для учебы,Advanced,15,Ashley,DE,33
b3e501ca-b7d9-4822-b427-0b570defb293,Android,2026-02-25 14:18:47,1.2.0,False,Хобби,Beginner,15,Glenn,DE,52
77b18ee8-1cb0-4d66-a555-1fa62932dd16,iOS,2026-04-09 22:15:47,1.1.0,False,Хобби,Elementary,30,Alexander,BR,46
32e96566-98ad-4d21-8e5a-53ef71cd3f96,Android,2026-03-17 10:21:47,1.1.0,False,Для учебы,Advanced,60,Heather,BR,54
dfcc026e-4483-4e68-8b8e-dcc539e8c742,Android,2026-04-06 07:33:47,1.0.0,False,Для работы,Advanced,15,Christina,ES,51
e4a03a79-c59c-47af-ad02-336fcff82e6d,iOS,2026-05-01 11:47:47,1.0.0,False,Для путешествий,Advanced,15,Trevor,RU,35
006a884f-100f-4cc6-9478-7ea3dcf09046,iOS,2026-03-31 19:07:47,1.2.0,False,Для путешествий,Beginner,60,Ryan,FR,51
5fc70931-f51b-4688-988e-a2373b0e1f70,iOS,2026-03-08 02:41:47,1.1.0,False,Для работы,Elementary,60,Roy,US,41
97bcde96-b4f3-431f-985e-e7d7c5bd3c28,iOS,2026-05-20 17:47:47,1.2.0,False,Хобби,Beginner,60,Eric,ES,27
c7b4f4b4-2df2-4735-8606-9e92b4d278bf,iOS,2026-04-27 03:11:47,1.1.0,False,Хобби,Beginner,60,Raymond,ES,26
16a55ca0-9382-4327-b3e3-b93b74f77b9d,iOS,2026-03-23 11:57:47,1.2.0,False,Хобби,Intermediate,15,Melissa,ES,25
ce0ad59e-c618-48fd-943a-0409647245f9,Android,2026-04-11 03:32:47,1.2.0,False,Хобби,Elementary,30,Linda,FR,41
fec35f13-7b9b-42dc-b7bb-560b477140d1,Android,2026-02-25 01:26:47,1.1.0,False,Для работы,Elementary,15,Michael,BR,18
2640098e-dbed-4db0-a9b2-263d4ef2a5ba,iOS,2026-03-19 01:07:47,1.2.0,False,Для работы,Beginner,15,Brian,FR,53
36848366-907d-4762-b853-3fc594417887,Android,2026-03-16 19:26:47,1.0.0,False,Для работы,Advanced,30,Jeffery,ES,18
563a7552-06db-4c6e-9d29-d7c4695f6bc9,Android,2026-04-25 21:29:47,1.0.0,False,Для путешествий,Beginner,60,Gregory,BR,31
dbe360a5-46b8-406a-a9b0-e1893feb8afc,Android,2026-03-13 04:38:47,1.1.0,False,Для учебы,Beginner,30,Jason,US,53
59363352-d769-4c6c-9e67-857e81dc2783,iOS,2026-02-20 18:31:47,1.0.0,False,Для путешествий,Intermediate,60,Joshua,DE,39
a69dc448-42c9-43eb-8a1b-35d58733ee64,iOS,2026-04-13 04:45:47,1.2.0,False,Для работы,Advanced,30,Randy,ES,31
66f6f227-ae8b-42a2-963f-1ca2a4d7eba3,iOS,2026-04-01 01:59:47,1.1.0,False,Для учебы,Elementary,30,Alexa,RU,38
ad8d50fd-dbe5-498f-a912-b8daa9a08732,Android,2026-03-27 17:40:47,1.0.0,False,Хобби,Intermediate,30,Kristin,DE,27
88ed0696-2501-44ba-b6e7-e8fa6c68ef6f,iOS,2026-04-30 21:28:47,1.2.0,False,Для путешествий,Intermediate,15,Debra,BR,20
9ddaa0c3-631a-4c6d-80fd-ab718980939a,iOS,2026-05-17 16:11:47,1.1.0,False,Для работы,Beginner,60,Lance,RU,44
086ee554-4094-49ca-b361-aad371afbb14,iOS,2026-05-04 00:27:47,1.0.0,False,Хобби,Beginner,60,Nicholas,US,53
146c1085-cc52-47cc-9823-8815a2e4569d,Android,2026-05-02 21:22:47,1.1.0,False,Для путешествий,Intermediate,30,Donna,RU,25
043d76f4-cff9-4219-af14-92032c286c00,iOS,2026-02-26 03:53:47,1.0.0,False,Хобби,Beginner,60,Paul,IT,16
620b7fe0-800e-4a64-b111-9f5f46bc8efc,iOS,2026-03-22 04:45:47,1.2.0,False,Хобби,Intermediate,60,Timothy,BR,38
2473364d-85e9-4745-9be9-bb4163d1f401,iOS,2026-05-18 14:53:47,1.2.0,False,Хобби,Beginner,15,Richard,RU,21
61d991b7-2486-4a6a-8a3d-d53faa168cf0,iOS,2026-03-24 05:32:47,1.0.0,False,Для работы,Beginner,60,Sherry,US,22
c6a24755-eb15-44da-89b3-727d99270526,Android,2026-03-31 08:58:47,1.1.0,False,Для работы,Advanced,30,Terrance,BR,33
bcd37905-3690-4bcc-8c21-a8055514bec1,iOS,2026-04-10 12:21:47,1.2.0,False,Для работы,Elementary,15,Andrew,ES,37
228ed61f-92b2-435a-b744-8de38143e49f,iOS,2026-04-14 20:00:47,1.0.0,False,Хобби,Intermediate,15,Shannon,US,44
03ab87d4-1d92-4e3b-a159-74a9c4d180cb,Android,2026-05-10 02:29:47,1.1.0,False,Для работы,Beginner,60,Justin,FR,48
ce3ef2e1-7fe5-4f82-a5fb-ed6af7acd7bd,Android,2026-03-24 06:30:47,1.2.0,False,Для учебы,Beginner,30,Jackie,DE,41
9307865b-792e-4112-af1b-f84da17413f3,Android,2026-04-06 02:02:47,1.2.0,False,Для работы,Advanced,60,Rebecca,US,33
ddff8e58-3fba-45c3-b0a6-091dec83ba4b,iOS,2026-05-05 18:57:47,1.2.0,False,Для работы,Advanced,30,Jessica,IT,51
a56a15cd-7a4b-4258-852c-cf1ca7da12bc,Android,2026-04-21 10:03:47,1.2.0,False,Для работы,Intermediate,60,Justin,FR,47
580a19e6-3868-49fa-8c11-78cb5d21c252,iOS,2026-03-19 09:32:47,1.2.0,False,Для путешествий,Intermediate,30,Claire,IT,25
062865a5-de8d-48e5-91a3-db0d28af3d8e,iOS,2026-04-04 01:58:47,1.2.0,False,Для учебы,Elementary,60,Christopher,FR,42
713dde83-12b6-4f3c-8539-7d2f6b8be921,Android,2026-03-04 14:42:47,1.0.0,False,Для путешествий,Advanced,30,Jonathon,BR,46
c3784ef9-e9eb-48df-a560-fd822fbb8dfc,Android,2026-03-30 00:16:47,1.2.0,False,Для путешествий,Advanced,15,Charles,FR,37
3233bccc-662a-4f26-8946-860d7d7684ef,iOS,2026-05-02 18:31:47,1.2.0,False,Хобби,Intermediate,30,Amy,BR,48
41d3759e-18e9-49ff-a05e-156ad49193b6,Android,2026-03-07 04:11:47,1.2.0,False,Хобби,Advanced,60,Victoria,RU,21
f20b0b48-3926-4e60-b8f9-fc02af2518d3,Android,2026-05-01 02:36:47,1.0.0,False,Хобби,Intermediate,15,Gregory,BR,21
0cbe9125-b553-46e3-b5f7-28b889d0f032,Android,2026-03-29 15:11:47,1.1.0,False,Для путешествий,Beginner,30,Mark,BR,53
2bb2a429-d500-4a0e-acb2-f027d244a912,iOS,2026-05-12 05:43:47,1.1.0,False,Для учебы,Beginner,15,Sarah,DE,21
22afc59c-826d-4907-be1e-9c6e0d1380b7,iOS,2026-04-14 21:56:47,1.1.0,False,Для путешествий,Elementary,30,Rebecca,DE,26
489cfee2-ebfa-417f-aa5f-8e6d6a6acf6f,Android,2026-04-17 05:25:47,1.0.0,False,Для учебы,Intermediate,15,Tina,FR,44
99065d98-6338-4752-8c43-365ee3ca932b,Android,2026-04-15 01:36:47,1.2.0,False,Для путешествий,Intermediate,15,Mark,DE,32
d58bb7ab-3103-40e9-8887-fc49a22690fa,Android,2026-04-21 19:22:47,1.1.0,False,Для учебы,Elementary,15,Sarah,FR,50
1edc25ec-3eed-4531-9c12-fdead8090d87,Android,2026-05-04 14:13:47,1.1.0,False,Для работы,Intermediate,30,Samantha,BR,44
f3c86353-3ebb-40da-80e7-12d2b0bf8b4c,iOS,2026-04-13 22:16:47,1.1.0,False,Для работы,Elementary,15,Heather,US,47
92263207-5cc1-46ec-ae5b-81db0a515d4e,iOS,2026-05-16 03:25:47,1.1.0,False,Для учебы,Intermediate,30,Derrick,US,54
172f837d-9405-408f-9aaf-ad4dc9b95933,iOS,2026-05-14 06:39:47,1.0.0,False,Для путешествий,Elementary,15,Audrey,DE,49
2e3529d9-13cb-4376-969d-adc8a72e251a,iOS,2026-04-07 07:20:47,1.0.0,True,Для путешествий,Elementary,60,Eric,FR,42
4488d7dc-be23-487d-8354-89330f4e898a,Android,2026-05-08 00:05:47,1.1.0,False,Для учебы,Beginner,60,Benjamin,BR,37
938b63b8-ca4f-457d-9541-0c7d1528fa9d,iOS,2026-04-26 12:54:47,1.2.0,True,Для работы,Elementary,15,Lisa,US,46
a6c148ae-be8e-420a-a06a-2c737a842dc3,Android,2026-05-18 10:12:47,1.2.0,False,Для путешествий,Elementary,30,Karen,DE,21
3058d27a-a8b5-41ea-be80-4898aaa83bbe,iOS,2026-05-09 00:01:47,1.0.0,False,Для работы,Intermediate,30,Kenneth,US,49
192ee6bd-ae46-4000-bafd-2a48db228711,iOS,2026-03-15 09:25:47,1.2.0,False,Для учебы,Beginner,30,Adam,RU,42
c5ddfb28-62b0-497e-928a-8d59079a9f0b,Android,2026-04-17 13:36:47,1.1.0,False,Для путешествий,Elementary,30,Tiffany,RU,44
5583138a-3be5-41e5-8112-128b23a1d599,iOS,2026-04-19 21:54:47,1.1.0,False,Для работы,Advanced,60,William,BR,18
fbd75024-f1be-4405-b0ea-248054a34b5e,Android,2026-04-19 03:01:47,1.1.0,False,Хобби,Intermediate,60,Melissa,ES,55
d0829c71-e70d-48ae-88a2-a06477f793ba,iOS,2026-04-13 13:01:47,1.0.0,False,Для учебы,Beginner,15,Michael,US,42
018bcff3-cad5-4022-b47b-10d49f3c1de4,Android,2026-05-12 19:43:47,1.1.0,False,Для учебы,Intermediate,60,Jeffrey,IT,31
85a41b11-a681-47ad-99cc-9dc5f9c6b0bf,iOS,2026-03-27 12:55:47,1.2.0,False,Для работы,Elementary,30,Angela,FR,53
54f6b27b-0de9-4b3f-b029-a3fa9d8b06e1,Android,2026-03-13 12:08:47,1.1.0,False,Для работы,Intermediate,60,Kristen,DE,35
2b8666c5-cf40-4b3c-ba41-6754f5a28e4b,iOS,2026-05-05 17:41:47,1.1.0,False,Для работы,Elementary,30,Tiffany,DE,30
867bf369-d9ba-40a9-bfbb-01357d5eead4,iOS,2026-05-04 21:09:47,1.0.0,False,Для работы,Advanced,15,Brandon,FR,18
0aca65c1-2643-41f2-8870-8419f05b409d,iOS,2026-04-21 06:16:47,1.1.0,False,Для учебы,Intermediate,15,Derek,FR,24
849fae9f-7f7c-4db1-a0e4-91a6efffa89e,iOS,2026-03-14 12:38:47,1.0.0,False,Для путешествий,Advanced,15,Vanessa,ES,24
b2eb4095-3c79-4015-adcf-5214c38aee60,Android,2026-03-20 11:27:47,1.2.0,False,Для учебы,Advanced,30,Katie,DE,44
a881ce0f-fb6a-4dfb-85ac-e9b5ce2ea770,Android,2026-04-11 21:21:47,1.0.0,False,Для учебы,Intermediate,30,Patrick,DE,51
6901124c-efa4-411a-a5cc-4676a192685e,Android,2026-03-18 21:00:47,1.0.0,False,Хобби,Beginner,60,Jessica,IT,53
19b15ccc-96b4-4cf7-987a-8c5ed95739bc,Android,2026-03-31 03:31:47,1.0.0,False,Для путешествий,Beginner,60,Carlos,FR,38
0d3653f4-cd1e-4243-86e7-3fadac5c3605,iOS,2026-03-24 01:43:47,1.0.0,False,Для учебы,Elementary,15,Chelsea,IT,22
6c3891a1-ddc1-47c4-b8e2-33210c89c962,Android,2026-03-10 18:39:47,1.1.0,False,Для путешествий,Beginner,15,Danielle,US,25
a79e4596-e8d4-413a-a65c-af5f40eb7466,Android,2026-03-05 21:02:47,1.1.0,False,Для путешествий,Beginner,15,Rebecca,FR,35
fd0daea5-fc55-4aed-ad7f-1d99f45082ae,Android,2026-03-18 13:06:47,1.2.0,False,Для путешествий,Beginner,60,James,US,54
f98c3c80-d77e-4fd9-b4f2-1b859f2e8f8c,Android,2026-05-11 18:29:47,1.2.0,False,Для учебы,Beginner,15,Thomas,DE,19
122d126c-dfd9-41c2-92bf-50a67f7ad8f8,Android,2026-04-03 20:55:47,1.1.0,False,Для работы,Beginner,60,Steven,ES,46
90276676-c9e2-4169-a94c-6d52353ab346,iOS,2026-05-12 02:43:47,1.1.0,False,Для работы,Intermediate,60,Joseph,IT,50
9dacf98b-28f9-435d-ac1a-e9016b2835de,Android,2026-04-27 19:01:47,1.2.0,False,Для учебы,Beginner,60,Eric,BR,47
f12993fc-644d-4bab-8f06-15f7630da6fb,Android,2026-05-19 22:47:47,1.0.0,False,Для работы,Elementary,60,Daniel,US,36
1c190a47-927c-4b6b-959a-fa6739432498,iOS,2026-03-17 13:33:47,1.1.0,False,Хобби,Intermediate,60,Alicia,US,55
799a8b86-2124-4e7d-aa2c-a19bfac32a1f,Android,2026-05-15 13:56:47,1.2.0,False,Хобби,Advanced,60,Desiree,IT,18
ff376c0c-25a9-49d2-9f88-7ca800dbd54a,iOS,2026-04-03 22:13:47,1.1.0,False,Для путешествий,Advanced,60,David,IT,43
48071281-6f24-4acc-aae6-eacae8f1f419,Android,2026-05-04 18:24:47,1.1.0,False,Для путешествий,Beginner,30,Sarah,RU,41
d18598e0-4086-464b-88df-c6b4a0a374bc,Android,2026-03-18 23:07:47,1.0.0,False,Хобби,Beginner,30,Jeffrey,IT,23
a767288c-4fea-45d5-87fe-25f728eda981,iOS,2026-04-16 12:35:47,1.0.0,False,Для работы,Advanced,15,Ryan,DE,38
1fc4b957-0132-41cd-a89d-96e52488ed08,Android,2026-03-05 23:21:47,1.2.0,False,Для работы,Beginner,60,Scott,FR,24
10c69c54-e6d2-44cd-8a78-03fdeb43f003,Android,2026-03-15 08:33:47,1.2.0,False,Для путешествий,Intermediate,60,Tracy,DE,40
98e881c3-e16b-42a0-97fb-719aa37e3780,Android,2026-05-10 05:13:47,1.0.0,False,Хобби,Advanced,60,Rebecca,US,44
eebc8301-fa35-45a7-87c9-a7a56d96dfe6,Android,2026-05-05 07:26:47,1.0.0,False,Для учебы,Advanced,30,Raymond,DE,26
643b7894-f784-4289-8eb9-c41d36065e77,iOS,2026-05-15 02:44:47,1.2.0,False,Хобби,Elementary,30,Theodore,DE,44
853dfd5b-4330-4bbe-a421-21267966f6ac,Android,2026-04-19 20:54:47,1.2.0,True,Хобби,Intermediate,60,Todd,DE,39
17acffb9-af91-47c7-aca6-50b8e02ea340,iOS,2026-05-09 09:09:47,1.0.0,False,Хобби,Advanced,30,Mallory,RU,49
c0942425-ae1f-4704-a950-e11a987b1c93,iOS,2026-02-28 20:01:47,1.1.0,False,Хобби,Elementary,30,Nancy,DE,18
4e74fcf3-eb2a-47d2-bb57-9a245d6f55a5,iOS,2026-05-14 20:24:47,1.2.0,False,Хобби,Beginner,60,Edwin,RU,46
a600efda-0b96-4954-8a6a-4cf1d75e7b7b,iOS,2026-03-29 11:58:47,1.2.0,False,Для учебы,Beginner,60,Gregory,DE,39
d6417953-c372-454d-8725-3fdf8e482ac5,iOS,2026-04-17 21:26:47,1.2.0,False,Для работы,Intermediate,30,Sara,RU,25
916478c2-81cc-419a-a477-89b10226be45,Android,2026-04-16 00:54:47,1.2.0,False,Хобби,Elementary,15,Timothy,FR,34
bb87fd34-ddc1-44eb-a194-2e47e8ac700e,iOS,2026-04-06 08:45:47,1.2.0,False,Хобби,Advanced,60,Brian,IT,20
894f0d1b-8d80-4795-bfbd-7aa2c4174c97,Android,2026-02-23 13:53:47,1.0.0,False,Для учебы,Beginner,60,Diana,US,27
80d46346-2080-4609-8ba5-086ae9897a2a,Android,2026-05-19 18:00:47,1.1.0,False,Для учебы,Intermediate,60,Melissa,IT,43
677f102b-12cb-4a7e-a720-ef1d870ef95e,iOS,2026-02-21 14:27:47,1.1.0,False,Для учебы,Advanced,30,Daniel,US,27
7e5b0c15-cceb-437a-9461-d59b513b177f,Android,2026-04-08 07:12:47,1.1.0,False,Для учебы,Beginner,15,Carl,DE,33
821ebe6c-cb52-4473-995b-fb96689dd882,iOS,2026-02-21 20:26:47,1.2.0,False,Для путешествий,Intermediate,15,Michelle,RU,47
23c96626-b646-4144-b4f8-43a7cadeaa75,iOS,2026-03-31 11:21:47,1.2.0,False,Для работы,Advanced,60,Michele,BR,35
6c0555e4-bf65-4651-b983-bb589789e362,Android,2026-04-13 20:24:47,1.2.0,False,Хобби,Advanced,30,Morgan,DE,17
a91668cc-bc62-484a-8eac-bdd147257c7f,iOS,2026-05-15 08:48:47,1.1.0,False,Для работы,Intermediate,30,Ashley,RU,51
f9baa72a-1bfd-4926-9eea-964f95365125,Android,2026-04-15 00:27:47,1.1.0,False,Для путешествий,Beginner,60,Bradley,US,50
